product_id,sales_date,units_sold,price
prod_50,2025-08-26,19,70.75
prod_50,2025-08-27,32,143.75
prod_50,2025-08-28,30,49.26
prod_50,2025-08-29,43,55.35
prod_50,2025-08-30,21,197.28
prod_50,2025-08-31,4,131.55
prod_50,2025-09-01,39,133.15
prod_50,2025-09-02,1,24.27
prod_50,2025-09-03,2,65.53
prod_50,2025-09-04,18,158.79
prod_50,2025-09-05,21,50.09
prod_50,2025-09-06,6,119.48
prod_50,2025-09-07,3,50.49
prod_50,2025-09-08,4,63.16
prod_50,2025-09-09,6,110.52
prod_50,2025-09-10,38,175.31
prod_50,2025-09-11,43,61.61
prod_50,2025-09-12,32,183.81
prod_50,2025-09-13,8,29.79
prod_50,2025-09-14,47,150.48
prod_50,2025-09-15,42,155.69
prod_50,2025-09-16,22,111.81
prod_51,2025-03-21,10,148.45
prod_51,2025-03-22,30,186.47
prod_51,2025-03-23,28,11.22
prod_51,2025-03-24,31,172.17
prod_51,2025-03-25,23,173.41
prod_51,2025-03-26,42,83.49
prod_51,2025-03-27,22,118.28
prod_51,2025-03-28,2,69.02
prod_51,2025-03-29,43,177.54
prod_51,2025-03-30,16,134.05
prod_51,2025-03-31,46,63.59
prod_51,2025-04-01,41,163.09
prod_51,2025-04-02,16,172.61
prod_51,2025-04-03,34,181.38
prod_51,2025-04-04,44,102.11
prod_51,2025-04-05,31,72.15
prod_51,2025-04-06,32,136.55
prod_51,2025-04-07,36,121.34
prod_51,2025-04-08,14,111.74
prod_51,2025-04-09,32,108.17
prod_51,2025-04-10,8,19.07
prod_51,2025-04-11,2,87.73
prod_51,2025-04-12,15,11.53
prod_51,2025-04-13,48,20.94
prod_51,2025-04-14,42,184.64
prod_51,2025-04-15,48,155.66
prod_51,2025-04-16,0,168.74
prod_51,2025-04-17,24,53.52
prod_51,2025-04-18,45,66.72
prod_51,2025-04-19,20,40.45
prod_51,2025-04-20,2,95.36
prod_51,2025-04-21,41,150.17
prod_51,2025-04-22,17,108.96
prod_51,2025-04-23,43,57.76
prod_51,2025-04-24,43,107.25
prod_51,2025-04-25,34,53.24
prod_51,2025-04-26,40,195.33
prod_51,2025-04-27,2,17.44
prod_51,2025-04-28,18,21.0
prod_51,2025-04-29,24,175.63
prod_51,2025-04-30,41,53.5
prod_51,2025-05-01,35,61.26
prod_51,2025-05-02,3,55.55
prod_51,2025-05-03,24,57.25
prod_51,2025-05-04,24,119.58
prod_51,2025-05-05,20,174.56
prod_51,2025-05-06,9,115.61
prod_51,2025-05-07,35,39.87
prod_51,2025-05-08,6,164.64
prod_51,2025-05-09,35,77.24
prod_51,2025-05-10,4,53.86
prod_51,2025-05-11,22,77.37
prod_51,2025-05-12,17,142.34
prod_51,2025-05-13,20,24.89
prod_51,2025-05-14,11,183.66
prod_51,2025-05-15,29,179.44
prod_51,2025-05-16,37,107.89
prod_51,2025-05-17,3,150.68
prod_51,2025-05-18,48,100.65
prod_51,2025-05-19,25,171.6
prod_51,2025-05-20,20,155.71
prod_51,2025-05-21,37,150.1
prod_51,2025-05-22,5,54.35
prod_51,2025-05-23,3,133.54
prod_51,2025-05-24,30,60.09
prod_51,2025-05-25,5,35.93
prod_51,2025-05-26,29,50.3
prod_51,2025-05-27,31,164.01
prod_51,2025-05-28,35,28.14
prod_51,2025-05-29,24,73.19
prod_51,2025-05-30,46,117.54
prod_51,2025-05-31,4,150.99
prod_51,2025-06-01,27,113.29
prod_51,2025-06-02,49,160.25
prod_51,2025-06-03,4,189.52
prod_51,2025-06-04,16,94.21
prod_51,2025-06-05,45,114.35
prod_51,2025-06-06,2,54.21
prod_51,2025-06-07,5,126.45
prod_51,2025-06-08,33,157.37
prod_51,2025-06-09,38,121.85
prod_51,2025-06-10,34,132.1
prod_51,2025-06-11,31,178.56
prod_51,2025-06-12,9,70.13
prod_51,2025-06-13,29,47.55
prod_51,2025-06-14,37,161.32
prod_51,2025-06-15,0,44.27
prod_51,2025-06-16,13,10.4
prod_51,2025-06-17,19,43.6
prod_51,2025-06-18,24,111.85
prod_51,2025-06-19,18,84.93
prod_51,2025-06-20,48,71.94
prod_51,2025-06-21,31,166.12
prod_51,2025-06-22,41,195.89
prod_51,2025-06-23,17,107.34
prod_51,2025-06-24,43,14.83
prod_51,2025-06-25,1,41.89
prod_51,2025-06-26,22,21.56
prod_51,2025-06-27,17,130.32
prod_51,2025-06-28,36,112.8
prod_51,2025-06-29,47,60.45
prod_51,2025-06-30,1,87.81
prod_51,2025-07-01,19,99.46
prod_51,2025-07-02,23,145.79
prod_51,2025-07-03,28,151.06
prod_51,2025-07-04,32,165.52
prod_51,2025-07-05,10,135.71
prod_51,2025-07-06,14,87.18
prod_51,2025-07-07,9,69.86
prod_51,2025-07-08,12,192.73
prod_51,2025-07-09,43,187.24
prod_51,2025-07-10,33,37.53
prod_51,2025-07-11,39,147.1
prod_51,2025-07-12,28,148.61
prod_51,2025-07-13,41,57.71
prod_51,2025-07-14,4,78.9
prod_51,2025-07-15,39,34.27
prod_51,2025-07-16,45,126.18
prod_51,2025-07-17,0,16.53
prod_51,2025-07-18,25,82.47
prod_51,2025-07-19,23,118.09
prod_51,2025-07-20,9,18.99
prod_51,2025-07-21,19,106.27
prod_51,2025-07-22,17,162.43
prod_51,2025-07-23,14,91.7
prod_51,2025-07-24,0,23.06
prod_51,2025-07-25,38,84.27
prod_51,2025-07-26,11,37.16
prod_51,2025-07-27,10,45.46
prod_51,2025-07-28,17,73.17
prod_51,2025-07-29,28,52.39
prod_51,2025-07-30,48,86.79
prod_51,2025-07-31,1,131.81
prod_51,2025-08-01,38,73.8
prod_51,2025-08-02,30,113.85
prod_51,2025-08-03,38,144.59
prod_51,2025-08-04,28,111.82
prod_51,2025-08-05,13,61.71
prod_51,2025-08-06,40,159.4
prod_51,2025-08-07,47,87.01
prod_51,2025-08-08,3,118.16
prod_51,2025-08-09,45,33.1
prod_51,2025-08-10,2,20.87
prod_51,2025-08-11,11,78.27
prod_51,2025-08-12,40,187.68
prod_51,2025-08-13,44,73.04
prod_51,2025-08-14,23,49.65
prod_51,2025-08-15,28,67.66
prod_51,2025-08-16,21,126.79
prod_51,2025-08-17,4,107.06
prod_51,2025-08-18,31,61.37
prod_51,2025-08-19,28,100.44
prod_51,2025-08-20,0,38.01
prod_51,2025-08-21,41,80.24
prod_51,2025-08-22,44,19.37
prod_51,2025-08-23,38,187.39
prod_51,2025-08-24,40,147.61
prod_51,2025-08-25,40,24.37
prod_51,2025-08-26,4,197.9
prod_51,2025-08-27,6,95.45
prod_51,2025-08-28,22,14.85
prod_51,2025-08-29,13,137.54
prod_51,2025-08-30,19,51.83
prod_51,2025-08-31,1,21.67
prod_51,2025-09-01,22,81.54
prod_51,2025-09-02,28,137.3
prod_51,2025-09-03,12,38.81
prod_51,2025-09-04,6,63.28
prod_51,2025-09-05,12,133.82
prod_51,2025-09-06,6,83.94
prod_51,2025-09-07,37,150.73
prod_51,2025-09-08,17,41.22
prod_51,2025-09-09,39,24.3
prod_51,2025-09-10,37,62.67
prod_51,2025-09-11,12,146.84
prod_51,2025-09-12,9,96.52
prod_51,2025-09-13,43,152.19
prod_51,2025-09-14,4,150.51
prod_51,2025-09-15,19,46.46
prod_51,2025-09-16,18,133.73
prod_52,2025-03-21,48,130.84
prod_52,2025-03-22,21,72.63
prod_52,2025-03-23,34,131.49
prod_52,2025-03-24,25,41.15
prod_52,2025-03-25,22,119.97
prod_52,2025-03-26,12,127.91
prod_52,2025-03-27,42,49.75
prod_52,2025-03-28,37,54.62
prod_52,2025-03-29,24,25.71
prod_52,2025-03-30,3,114.67
prod_52,2025-03-31,19,75.23
prod_52,2025-04-01,15,147.7
prod_52,2025-04-02,39,185.93
prod_52,2025-04-03,14,52.19
prod_52,2025-04-04,17,173.1
prod_52,2025-04-05,38,111.13
prod_52,2025-04-06,37,138.18
prod_52,2025-04-07,17,22.82
prod_52,2025-04-08,33,96.22
prod_52,2025-04-09,12,159.19
prod_52,2025-04-10,42,130.76
prod_52,2025-04-11,34,64.45
prod_52,2025-04-12,26,44.59
prod_52,2025-04-13,25,20.14
prod_52,2025-04-14,26,142.53
prod_52,2025-04-15,47,135.91
prod_52,2025-04-16,7,64.75
prod_52,2025-04-17,14,83.45
prod_52,2025-04-18,32,133.2
prod_52,2025-04-19,32,189.53
prod_52,2025-04-20,28,123.88
prod_52,2025-04-21,29,166.14
prod_52,2025-04-22,28,55.6
prod_52,2025-04-23,9,162.99
prod_52,2025-04-24,2,71.86
prod_52,2025-04-25,5,145.22
prod_52,2025-04-26,7,18.78
prod_52,2025-04-27,23,95.42
prod_52,2025-04-28,4,114.08
prod_52,2025-04-29,36,89.45
prod_52,2025-04-30,4,140.04
prod_52,2025-05-01,7,57.86
prod_52,2025-05-02,15,91.56
prod_52,2025-05-03,2,133.51
prod_52,2025-05-04,3,101.59
prod_52,2025-05-05,10,172.61
prod_52,2025-05-06,16,17.34
prod_52,2025-05-07,18,148.35
prod_52,2025-05-08,2,96.05
prod_52,2025-05-09,45,156.92
prod_52,2025-05-10,23,163.84
prod_52,2025-05-11,6,81.39
prod_52,2025-05-12,10,123.95
prod_52,2025-05-13,26,31.25
prod_52,2025-05-14,15,189.97
prod_52,2025-05-15,27,36.06
prod_52,2025-05-16,46,157.34
prod_52,2025-05-17,10,43.67
prod_52,2025-05-18,18,58.23
prod_52,2025-05-19,5,183.24
prod_52,2025-05-20,32,156.17
prod_52,2025-05-21,27,123.58
prod_52,2025-05-22,8,51.78
prod_52,2025-05-23,4,145.74
prod_52,2025-05-24,24,186.12
prod_52,2025-05-25,16,36.61
prod_52,2025-05-26,5,86.54
prod_52,2025-05-27,28,88.33
prod_52,2025-05-28,18,37.62
prod_52,2025-05-29,40,174.84
prod_52,2025-05-30,12,161.18
prod_52,2025-05-31,17,45.53
prod_52,2025-06-01,28,138.71
prod_52,2025-06-02,9,101.25
prod_52,2025-06-03,31,168.13
prod_52,2025-06-04,45,116.7
prod_52,2025-06-05,1,159.61
prod_52,2025-06-06,27,46.19
prod_52,2025-06-07,15,53.93
prod_52,2025-06-08,42,96.7
prod_52,2025-06-09,22,141.46
prod_52,2025-06-10,17,190.67
prod_52,2025-06-11,26,101.74
prod_52,2025-06-12,20,123.47
prod_52,2025-06-13,49,100.22
prod_52,2025-06-14,49,12.96
prod_52,2025-06-15,18,102.49
prod_52,2025-06-16,38,165.79
prod_52,2025-06-17,48,71.75
prod_52,2025-06-18,31,196.11
prod_52,2025-06-19,1,190.44
prod_52,2025-06-20,43,191.28
prod_52,2025-06-21,25,104.88
prod_52,2025-06-22,42,146.5
prod_52,2025-06-23,3,148.9
prod_52,2025-06-24,8,10.73
prod_52,2025-06-25,8,38.38
prod_52,2025-06-26,36,137.38
prod_52,2025-06-27,30,182.48
prod_52,2025-06-28,5,79.14
prod_52,2025-06-29,4,42.17
prod_52,2025-06-30,23,125.72
prod_52,2025-07-01,22,25.02
prod_52,2025-07-02,30,73.85
prod_52,2025-07-03,14,136.81
prod_52,2025-07-04,39,35.82
prod_52,2025-07-05,7,14.21
prod_52,2025-07-06,35,177.27
prod_52,2025-07-07,20,54.2
prod_52,2025-07-08,14,118.43
prod_52,2025-07-09,48,14.91
prod_52,2025-07-10,12,110.43
prod_52,2025-07-11,18,47.45
prod_52,2025-07-12,2,23.84
prod_52,2025-07-13,49,37.32
prod_52,2025-07-14,24,93.49
prod_52,2025-07-15,20,12.39
prod_52,2025-07-16,38,57.44
prod_52,2025-07-17,8,111.4
prod_52,2025-07-18,38,80.28
prod_52,2025-07-19,27,60.89
prod_52,2025-07-20,23,105.74
prod_52,2025-07-21,39,19.1
prod_52,2025-07-22,31,25.48
prod_52,2025-07-23,23,52.99
prod_52,2025-07-24,10,169.68
prod_52,2025-07-25,22,147.21
prod_52,2025-07-26,35,95.79
prod_52,2025-07-27,48,123.28
prod_52,2025-07-28,30,123.79
prod_52,2025-07-29,4,115.23
prod_52,2025-07-30,42,167.63
prod_52,2025-07-31,40,25.58
prod_52,2025-08-01,46,140.29
prod_52,2025-08-02,49,63.19
prod_52,2025-08-03,26,82.24
prod_52,2025-08-04,10,193.45
prod_52,2025-08-05,0,96.56
prod_52,2025-08-06,46,26.15
prod_52,2025-08-07,9,14.59
prod_52,2025-08-08,20,123.97
prod_52,2025-08-09,29,113.16
prod_52,2025-08-10,37,108.6
prod_52,2025-08-11,8,143.0
prod_52,2025-08-12,35,64.88
prod_52,2025-08-13,35,148.08
prod_52,2025-08-14,32,177.41
prod_52,2025-08-15,23,64.14
prod_52,2025-08-16,1,13.91
prod_52,2025-08-17,47,69.03
prod_52,2025-08-18,10,162.93
prod_52,2025-08-19,21,174.37
prod_52,2025-08-20,45,72.42
prod_52,2025-08-21,6,69.27
prod_52,2025-08-22,12,100.95
prod_52,2025-08-23,19,44.01
prod_52,2025-08-24,13,16.35
prod_52,2025-08-25,28,155.79
prod_52,2025-08-26,41,102.03
prod_52,2025-08-27,5,148.63
prod_52,2025-08-28,44,74.64
prod_52,2025-08-29,44,106.73
prod_52,2025-08-30,10,117.44
prod_52,2025-08-31,32,84.2
prod_52,2025-09-01,18,150.58
prod_52,2025-09-02,23,31.53
prod_52,2025-09-03,43,178.73
prod_52,2025-09-04,49,61.4
prod_52,2025-09-05,44,180.45
prod_52,2025-09-06,21,47.63
prod_52,2025-09-07,0,53.61
prod_52,2025-09-08,30,96.16
prod_52,2025-09-09,22,19.67
prod_52,2025-09-10,21,41.02
prod_52,2025-09-11,30,121.28
prod_52,2025-09-12,35,60.64
prod_52,2025-09-13,35,43.54
prod_52,2025-09-14,19,111.27
prod_52,2025-09-15,48,80.39
prod_52,2025-09-16,20,133.67
prod_53,2025-03-21,37,51.23
prod_53,2025-03-22,5,76.62
prod_53,2025-03-23,20,43.28
prod_53,2025-03-24,28,198.48
prod_53,2025-03-25,45,94.93
prod_53,2025-03-26,29,166.41
prod_53,2025-03-27,23,75.08
prod_53,2025-03-28,35,25.16
prod_53,2025-03-29,30,10.48
prod_53,2025-03-30,24,179.17
prod_53,2025-03-31,24,66.16
prod_53,2025-04-01,39,149.31
prod_53,2025-04-02,43,115.43
prod_53,2025-04-03,22,25.18
prod_53,2025-04-04,41,160.37
prod_53,2025-04-05,41,36.81
prod_53,2025-04-06,0,69.29
prod_53,2025-04-07,48,87.81
prod_53,2025-04-08,2,62.43
prod_53,2025-04-09,30,51.71
prod_53,2025-04-10,36,97.56
prod_53,2025-04-11,17,78.06
prod_53,2025-04-12,39,133.22
prod_53,2025-04-13,43,146.99
prod_53,2025-04-14,14,121.49
prod_53,2025-04-15,27,150.71
prod_53,2025-04-16,9,81.14
prod_53,2025-04-17,23,95.32
prod_53,2025-04-18,12,73.24
prod_53,2025-04-19,37,95.09
prod_53,2025-04-20,30,97.88
prod_53,2025-04-21,8,124.93
prod_53,2025-04-22,0,41.47
prod_53,2025-04-23,38,186.63
prod_53,2025-04-24,30,199.03
prod_53,2025-04-25,42,171.87
prod_53,2025-04-26,25,101.65
prod_53,2025-04-27,36,124.61
prod_53,2025-04-28,41,120.23
prod_53,2025-04-29,10,73.74
prod_53,2025-04-30,7,63.91
prod_53,2025-05-01,49,156.61
prod_53,2025-05-02,40,64.38
prod_53,2025-05-03,5,118.3
prod_53,2025-05-04,0,111.44
prod_53,2025-05-05,1,14.12
prod_53,2025-05-06,35,87.53
prod_53,2025-05-07,27,88.65
prod_53,2025-05-08,16,12.18
prod_53,2025-05-09,14,77.72
prod_53,2025-05-10,42,14.05
prod_53,2025-05-11,34,85.27
prod_53,2025-05-12,23,17.44
prod_53,2025-05-13,4,62.67
prod_53,2025-05-14,34,16.8
prod_53,2025-05-15,24,63.08
prod_53,2025-05-16,11,47.8
prod_53,2025-05-17,28,91.0
prod_53,2025-05-18,48,39.55
prod_53,2025-05-19,41,188.95
prod_53,2025-05-20,8,194.06
prod_53,2025-05-21,36,43.98
prod_53,2025-05-22,44,177.32
prod_53,2025-05-23,48,199.9
prod_53,2025-05-24,39,181.78
prod_53,2025-05-25,17,24.37
prod_53,2025-05-26,17,164.71
prod_53,2025-05-27,40,104.7
prod_53,2025-05-28,35,52.32
prod_53,2025-05-29,24,186.35
prod_53,2025-05-30,14,73.28
prod_53,2025-05-31,9,183.13
prod_53,2025-06-01,22,165.63
prod_53,2025-06-02,5,160.03
prod_53,2025-06-03,32,160.21
prod_53,2025-06-04,47,173.9
prod_53,2025-06-05,14,127.06
prod_53,2025-06-06,25,67.34
prod_53,2025-06-07,8,93.05
prod_53,2025-06-08,13,108.28
prod_53,2025-06-09,37,53.16
prod_53,2025-06-10,40,123.69
prod_53,2025-06-11,13,101.45
prod_53,2025-06-12,31,180.15
prod_53,2025-06-13,27,149.0
prod_53,2025-06-14,44,73.06
prod_53,2025-06-15,46,139.1
prod_53,2025-06-16,34,145.31
prod_53,2025-06-17,40,164.45
prod_53,2025-06-18,20,123.9
prod_53,2025-06-19,35,63.01
prod_53,2025-06-20,6,166.93
prod_53,2025-06-21,33,99.51
prod_53,2025-06-22,10,11.55
prod_53,2025-06-23,4,165.53
prod_53,2025-06-24,18,69.97
prod_53,2025-06-25,3,19.43
prod_53,2025-06-26,15,103.07
prod_53,2025-06-27,39,120.67
prod_53,2025-06-28,1,144.37
prod_53,2025-06-29,6,184.05
prod_53,2025-06-30,16,156.61
prod_53,2025-07-01,46,13.88
prod_53,2025-07-02,32,126.92
prod_53,2025-07-03,1,32.38
prod_53,2025-07-04,7,165.7
prod_53,2025-07-05,26,106.53
prod_53,2025-07-06,2,160.93
prod_53,2025-07-07,19,61.73
prod_53,2025-07-08,40,98.34
prod_53,2025-07-09,32,149.69
prod_53,2025-07-10,20,90.51
prod_53,2025-07-11,25,116.46
prod_53,2025-07-12,16,190.95
prod_53,2025-07-13,38,22.52
prod_53,2025-07-14,34,85.06
prod_53,2025-07-15,31,36.33
prod_53,2025-07-16,40,193.4
prod_53,2025-07-17,7,70.24
prod_53,2025-07-18,45,161.82
prod_53,2025-07-19,7,22.83
prod_53,2025-07-20,42,147.95
prod_53,2025-07-21,13,173.87
prod_53,2025-07-22,49,63.36
prod_53,2025-07-23,48,60.96
prod_53,2025-07-24,31,95.68
prod_53,2025-07-25,25,24.39
prod_53,2025-07-26,22,113.28
prod_53,2025-07-27,12,14.72
prod_53,2025-07-28,8,82.04
prod_53,2025-07-29,27,143.71
prod_53,2025-07-30,42,98.87
prod_53,2025-07-31,13,94.37
prod_53,2025-08-01,10,23.06
prod_53,2025-08-02,29,22.43
prod_53,2025-08-03,49,123.04
prod_53,2025-08-04,35,88.97
prod_53,2025-08-05,30,102.47
prod_53,2025-08-06,14,76.06
prod_53,2025-08-07,49,173.96
prod_53,2025-08-08,43,109.63
prod_53,2025-08-09,10,32.29
prod_53,2025-08-10,9,188.76
prod_53,2025-08-11,12,166.55
prod_53,2025-08-12,11,118.0
prod_53,2025-08-13,43,105.01
prod_53,2025-08-14,48,167.56
prod_53,2025-08-15,33,175.19
prod_53,2025-08-16,33,169.92
prod_53,2025-08-17,40,121.46
prod_53,2025-08-18,10,80.83
prod_53,2025-08-19,6,155.77
prod_53,2025-08-20,49,161.29
prod_53,2025-08-21,29,115.93
prod_53,2025-08-22,32,132.36
prod_53,2025-08-23,19,157.3
prod_53,2025-08-24,25,139.7
prod_53,2025-08-25,13,185.57
prod_53,2025-08-26,37,46.94
prod_53,2025-08-27,36,50.86
prod_53,2025-08-28,18,44.12
prod_53,2025-08-29,24,177.73
prod_53,2025-08-30,46,24.45
prod_53,2025-08-31,15,117.14
prod_53,2025-09-01,21,95.69
prod_53,2025-09-02,40,119.77
prod_53,2025-09-03,49,106.39
prod_53,2025-09-04,35,44.85
prod_53,2025-09-05,24,119.71
prod_53,2025-09-06,22,110.96
prod_53,2025-09-07,20,94.93
prod_53,2025-09-08,42,68.74
prod_53,2025-09-09,26,155.82
prod_53,2025-09-10,44,85.15
prod_53,2025-09-11,28,138.18
prod_53,2025-09-12,27,112.26
prod_53,2025-09-13,33,181.85
prod_53,2025-09-14,36,173.6
prod_53,2025-09-15,3,31.45
prod_53,2025-09-16,39,115.1
prod_54,2025-03-21,36,24.43
prod_54,2025-03-22,24,179.13
prod_54,2025-03-23,15,181.81
prod_54,2025-03-24,27,185.58
prod_54,2025-03-25,48,193.44
prod_54,2025-03-26,49,149.22
prod_54,2025-03-27,10,145.55
prod_54,2025-03-28,24,98.32
prod_54,2025-03-29,30,192.0
prod_54,2025-03-30,30,98.73
prod_54,2025-03-31,39,127.88
prod_54,2025-04-01,33,116.01
prod_54,2025-04-02,18,181.51
prod_54,2025-04-03,32,28.03
prod_54,2025-04-04,12,167.43
prod_54,2025-04-05,45,152.22
prod_54,2025-04-06,44,77.23
prod_54,2025-04-07,8,12.19
prod_54,2025-04-08,13,194.75
prod_54,2025-04-09,32,196.11
prod_54,2025-04-10,12,10.95
prod_54,2025-04-11,46,24.45
prod_54,2025-04-12,9,110.78
prod_54,2025-04-13,49,99.27
prod_54,2025-04-14,24,98.56
prod_54,2025-04-15,30,110.02
prod_54,2025-04-16,47,15.18
prod_54,2025-04-17,48,26.72
prod_54,2025-04-18,12,140.73
prod_54,2025-04-19,40,106.09
prod_54,2025-04-20,41,98.69
prod_54,2025-04-21,5,136.18
prod_54,2025-04-22,23,171.0
prod_54,2025-04-23,1,57.19
prod_54,2025-04-24,42,94.75
prod_54,2025-04-25,30,81.51
prod_54,2025-04-26,6,58.66
prod_54,2025-04-27,49,41.55
prod_54,2025-04-28,30,90.75
prod_54,2025-04-29,28,12.3
prod_54,2025-04-30,35,133.12
prod_54,2025-05-01,45,195.47
prod_54,2025-05-02,18,75.97
prod_54,2025-05-03,4,181.27
prod_54,2025-05-04,27,52.6
prod_54,2025-05-05,5,129.86
prod_54,2025-05-06,16,126.03
prod_54,2025-05-07,36,95.53
prod_54,2025-05-08,37,53.12
prod_54,2025-05-09,18,88.32
prod_54,2025-05-10,16,178.59
prod_54,2025-05-11,0,121.63
prod_54,2025-05-12,3,54.78
prod_54,2025-05-13,4,41.87
prod_54,2025-05-14,17,58.94
prod_54,2025-05-15,21,32.91
prod_54,2025-05-16,10,163.3
prod_54,2025-05-17,33,163.63
prod_54,2025-05-18,2,44.2
prod_54,2025-05-19,44,102.12
prod_54,2025-05-20,48,43.37
prod_54,2025-05-21,44,69.52
prod_54,2025-05-22,2,36.16
prod_54,2025-05-23,45,18.74
prod_54,2025-05-24,28,22.18
prod_54,2025-05-25,33,105.8
prod_54,2025-05-26,49,100.6
prod_54,2025-05-27,10,129.93
prod_54,2025-05-28,2,142.25
prod_54,2025-05-29,18,86.58
prod_54,2025-05-30,33,67.31
prod_54,2025-05-31,44,114.56
prod_54,2025-06-01,45,79.29
prod_54,2025-06-02,26,163.41
prod_54,2025-06-03,21,128.38
prod_54,2025-06-04,1,38.01
prod_54,2025-06-05,35,184.14
prod_54,2025-06-06,45,35.19
prod_54,2025-06-07,28,70.86
prod_54,2025-06-08,12,151.76
prod_54,2025-06-09,15,16.88
prod_54,2025-06-10,2,161.23
prod_54,2025-06-11,15,14.77
prod_54,2025-06-12,47,52.45
prod_54,2025-06-13,4,29.16
prod_54,2025-06-14,48,82.7
prod_54,2025-06-15,43,53.89
prod_54,2025-06-16,20,10.17
prod_54,2025-06-17,8,113.83
prod_54,2025-06-18,8,160.46
prod_54,2025-06-19,49,111.32
prod_54,2025-06-20,35,178.78
prod_54,2025-06-21,3,19.98
prod_54,2025-06-22,0,95.5
prod_54,2025-06-23,38,51.64
prod_54,2025-06-24,21,34.41
prod_54,2025-06-25,32,97.39
prod_54,2025-06-26,40,25.02
prod_54,2025-06-27,9,194.73
prod_54,2025-06-28,31,152.64
prod_54,2025-06-29,8,178.74
prod_54,2025-06-30,27,57.38
prod_54,2025-07-01,3,65.44
prod_54,2025-07-02,34,115.1
prod_54,2025-07-03,11,16.16
prod_54,2025-07-04,42,39.74
prod_54,2025-07-05,47,94.03
prod_54,2025-07-06,23,194.35
prod_54,2025-07-07,22,100.95
prod_54,2025-07-08,46,145.19
prod_54,2025-07-09,19,53.39
prod_54,2025-07-10,37,100.3
prod_54,2025-07-11,14,101.39
prod_54,2025-07-12,39,145.95
prod_54,2025-07-13,1,160.35
prod_54,2025-07-14,21,83.57
prod_54,2025-07-15,27,108.83
prod_54,2025-07-16,34,83.04
prod_54,2025-07-17,46,174.87
prod_54,2025-07-18,0,141.85
prod_54,2025-07-19,6,104.7
prod_54,2025-07-20,23,101.84
prod_54,2025-07-21,17,141.23
prod_54,2025-07-22,47,180.11
prod_54,2025-07-23,4,79.27
prod_54,2025-07-24,16,90.64
prod_54,2025-07-25,4,153.85
prod_54,2025-07-26,21,101.02
prod_54,2025-07-27,12,180.1
prod_54,2025-07-28,46,79.5
prod_54,2025-07-29,28,40.47
prod_54,2025-07-30,6,30.08
prod_54,2025-07-31,6,112.77
prod_54,2025-08-01,34,40.35
prod_54,2025-08-02,44,45.8
prod_54,2025-08-03,36,162.16
prod_54,2025-08-04,17,89.2
prod_54,2025-08-05,37,129.23
prod_54,2025-08-06,17,140.48
prod_54,2025-08-07,25,133.31
prod_54,2025-08-08,29,183.73
prod_54,2025-08-09,4,89.66
prod_54,2025-08-10,2,11.62
prod_54,2025-08-11,18,193.63
prod_54,2025-08-12,0,23.8
prod_54,2025-08-13,40,34.6
prod_54,2025-08-14,42,101.34
prod_54,2025-08-15,7,168.51
prod_54,2025-08-16,33,198.58
prod_54,2025-08-17,28,108.75
prod_54,2025-08-18,47,91.83
prod_54,2025-08-19,14,18.01
prod_54,2025-08-20,9,134.24
prod_54,2025-08-21,28,33.33
prod_54,2025-08-22,27,184.04
prod_54,2025-08-23,16,189.8
prod_54,2025-08-24,37,118.16
prod_54,2025-08-25,36,160.17
prod_54,2025-08-26,17,177.81
prod_54,2025-08-27,24,11.4
prod_54,2025-08-28,24,13.67
prod_54,2025-08-29,47,24.22
prod_54,2025-08-30,3,104.9
prod_54,2025-08-31,28,83.29
prod_54,2025-09-01,35,142.77
prod_54,2025-09-02,4,34.07
prod_54,2025-09-03,32,187.7
prod_54,2025-09-04,5,195.72
prod_54,2025-09-05,5,68.11
prod_54,2025-09-06,6,63.23
prod_54,2025-09-07,3,30.49
prod_54,2025-09-08,10,139.67
prod_54,2025-09-09,24,33.29
prod_54,2025-09-10,28,112.75
prod_54,2025-09-11,16,131.83
prod_54,2025-09-12,31,118.08
prod_54,2025-09-13,24,180.84
prod_54,2025-09-14,36,149.16
prod_54,2025-09-15,44,104.08
prod_54,2025-09-16,26,67.31
prod_55,2025-03-21,3,58.79
prod_55,2025-03-22,38,193.94
prod_55,2025-03-23,13,199.6
prod_55,2025-03-24,5,129.85
prod_55,2025-03-25,18,100.65
prod_55,2025-03-26,40,32.1
prod_55,2025-03-27,49,90.35
prod_55,2025-03-28,47,56.78
prod_55,2025-03-29,6,68.58
prod_55,2025-03-30,28,93.18
prod_55,2025-03-31,47,88.54
prod_55,2025-04-01,38,130.73
prod_55,2025-04-02,16,180.34
prod_55,2025-04-03,45,26.56
prod_55,2025-04-04,26,36.58
prod_55,2025-04-05,46,194.38
prod_55,2025-04-06,32,37.27
prod_55,2025-04-07,0,169.82
prod_55,2025-04-08,3,71.74
prod_55,2025-04-09,43,98.45
prod_55,2025-04-10,3,49.79
prod_55,2025-04-11,7,61.93
prod_55,2025-04-12,1,95.5
prod_55,2025-04-13,37,100.05
prod_55,2025-04-14,30,110.51
prod_55,2025-04-15,38,25.08
prod_55,2025-04-16,20,40.43
prod_55,2025-04-17,14,105.47
prod_55,2025-04-18,19,106.69
prod_55,2025-04-19,1,97.5
prod_55,2025-04-20,13,128.59
prod_55,2025-04-21,42,122.51
prod_55,2025-04-22,4,100.31
prod_55,2025-04-23,42,116.7
